,mc,mn,quarterbeats,quarterbeats_all_endings,duration_qb,mc_onset,mn_onset,timesig,staff,voice,duration,nominal_duration,scalar,tied,tpc,midi,name,octave,chord_id,time,player,capped
886,53,53,245,245,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,1,43,G2,2,629,0.0,7,False
887,53,53,245,245,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,629,0.0,3,False
888,53,53,245,245,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,-1,77,F5,5,623,0.0,1,False
889,53,53,981/4,981/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,4,76,E5,5,624,0.0,8,False
890,53,53,491/2,491/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,630,0.0,3,False
891,53,53,491/2,491/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,630,0.0,4,False
892,53,53,491/2,491/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,74,D5,5,625,0.0,3,False
893,53,53,983/4,983/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,626,0.0,2,False
894,53,53,246,246,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,1,43,G2,2,631,0.0,7,False
895,53,53,246,246,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,0,48,C3,3,631,0.0,3,False
896,53,53,493/2,493/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,4,52,E3,3,632,0.0,8,False
897,53,53,493/2,493/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,632,0.0,4,False
898,53,53,247,247,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,1,43,G2,2,633,0.0,7,False
899,53,53,247,247,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,633,0.0,3,False
900,53,53,495/2,495/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,4,52,E3,3,634,0.0,8,False
901,53,53,495/2,495/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,634,0.0,4,False
902,54,54,248,248,0.5,0,0,4/4,2,1,1/8,1/8,1,,1,43,G2,2,642,0.0,7,False
903,54,54,248,248,0.5,0,0,4/4,2,1,1/8,1/8,1,,0,48,C3,3,642,0.0,3,False
904,54,54,248,248,1.0,0,0,4/4,1,1,1/4,1/4,1,,4,76,E5,5,635,0.0,8,False
905,54,54,497/2,497/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,643,0.0,4,False
906,54,54,497/2,497/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,0,60,C4,4,643,0.0,0,False
907,54,54,249,249,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,4,52,E3,3,644,0.0,8,False
908,54,54,249,249,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,1,55,G3,3,644,0.0,4,False
909,54,54,249,249,0.75,1/4,1/4,4/4,1,1,3/16,1/8,3/2,,0,72,C5,5,636,0.0,2,False
910,54,54,499/2,499/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,645,0.0,4,False
911,54,54,499/2,499/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,60,C4,4,645,0.0,0,False
912,54,54,999/4,999/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,637,0.0,3,False
913,54,54,250,250,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,-1,53,F3,3,646,0.0,3,False
914,54,54,250,250,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,3,57,A3,3,646,0.0,7,False
915,54,54,250,250,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,,3,69,A4,4,638,0.0,3,False
916,54,54,1001/4,1001/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,639,0.0,2,False
917,54,54,501/2,501/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,57,A3,3,647,0.0,7,False
918,54,54,501/2,501/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,0,60,C4,4,647,0.0,0,False
919,54,54,1003/4,1003/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,640,0.0,2,False
920,54,54,251,251,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,6,54,F#3,3,648,0.0,7,False
921,54,54,251,251,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,3,57,A3,3,648,0.0,7,False
922,54,54,503/2,503/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,57,A3,3,649,0.0,7,False
923,54,54,503/2,503/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,0,60,C4,4,649,0.0,0,False
924,54,54,1007/4,1007/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,641,0.0,3,False
925,55,55,252,252,0.5,0,0,4/4,2,1,1/8,1/8,1,,1,43,G2,2,657,0.0,7,False
926,55,55,252,252,0.5,0,0,4/4,2,1,1/8,1/8,1,,0,48,C3,3,657,0.0,3,False
927,55,55,252,252,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,650,0.0,3,False
928,55,55,505/2,505/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,4,52,E3,3,658,0.0,8,False
929,55,55,505/2,505/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,658,0.0,4,False
930,55,55,505/2,505/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,651,0.0,2,False
931,55,55,253,253,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,3,45,A2,2,659,0.0,2,False
932,55,55,253,253,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,659,0.0,3,False
933,55,55,253,253,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,652,0.0,2,False
934,55,55,507/2,507/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,4,52,E3,3,660,0.0,8,False
935,55,55,507/2,507/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,660,0.0,4,False
936,55,55,507/2,507/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,1,79,G5,5,653,0.0,8,False
937,55,55,254,254,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,1,43,G2,2,661,0.0,7,False
938,55,55,254,254,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,0,48,C3,3,661,0.0,3,False
939,55,55,254,254,0.75,1/2,1/2,4/4,1,1,3/16,1/8,3/2,,4,76,E5,5,654,0.0,8,False
940,55,55,509/2,509/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,-1,53,F3,3,662,0.0,3,False
941,55,55,509/2,509/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,57,A3,3,662,0.0,7,False
942,55,55,1019/4,1019/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,74,D5,5,655,0.0,3,False
943,55,55,255,255,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,5,47,B2,2,663,0.0,3,False
944,55,55,255,255,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,2,50,D3,3,663,0.0,3,False
945,55,55,511/2,511/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,664,0.0,3,False
946,55,55,511/2,511/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,664,0.0,4,False
947,55,55,1023/4,1023/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,656,0.0,3,False
948,56,56,256,256,0.5,0,0,4/4,2,1,1/8,1/8,1,,1,43,G2,2,672,0.0,7,False
949,56,56,256,256,0.5,0,0,4/4,2,1,1/8,1/8,1,,0,48,C3,3,672,0.0,3,False
950,56,56,256,256,1.0,0,0,4/4,1,1,1/4,1/4,1,,4,76,E5,5,665,0.0,8,False
951,56,56,513/2,513/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,673,0.0,4,False
952,56,56,513/2,513/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,0,60,C4,4,673,0.0,0,False
953,56,56,257,257,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,4,52,E3,3,674,0.0,8,False
954,56,56,257,257,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,1,55,G3,3,674,0.0,4,False
955,56,56,257,257,0.75,1/4,1/4,4/4,1,1,3/16,1/8,3/2,,0,72,C5,5,666,0.0,2,False
956,56,56,515/2,515/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,675,0.0,4,False
957,56,56,515/2,515/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,60,C4,4,675,0.0,0,False
958,56,56,1031/4,1031/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,667,0.0,3,False
959,56,56,258,258,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,-1,53,F3,3,676,0.0,3,False
960,56,56,258,258,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,3,57,A3,3,676,0.0,7,False
961,56,56,258,258,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,,3,69,A4,4,668,0.0,3,False
962,56,56,1033/4,1033/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,669,0.0,2,False
963,56,56,517/2,517/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,57,A3,3,677,0.0,7,False
964,56,56,517/2,517/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,0,60,C4,4,677,0.0,0,False
965,56,56,1035/4,1035/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,670,0.0,2,False
966,56,56,259,259,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,6,54,F#3,3,678,0.0,7,False
967,56,56,259,259,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,3,57,A3,3,678,0.0,7,False
968,56,56,519/2,519/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,57,A3,3,679,0.0,7,False
969,56,56,519/2,519/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,0,60,C4,4,679,0.0,0,False
970,56,56,1039/4,1039/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,671,0.0,3,False
971,57,57,260,260,0.5,0,0,4/4,2,1,1/8,1/8,1,,5,47,B2,2,688,0.0,3,False
972,57,57,260,260,0.5,0,0,4/4,2,1,1/8,1/8,1,,2,50,D3,3,688,0.0,3,False
973,57,57,260,260,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,680,0.0,3,False
974,57,57,521/2,521/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,-1,53,F3,3,689,0.0,3,False
975,57,57,521/2,521/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,3,57,A3,3,689,0.0,7,False
976,57,57,521/2,521/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,681,0.0,2,False
977,57,57,261,261,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,1,43,G2,2,690,0.0,7,False
978,57,57,261,261,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,690,0.0,3,False
979,57,57,261,261,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,-1,77,F5,5,682,0.0,1,False
980,57,57,1045/4,1045/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,4,76,E5,5,683,0.0,8,False
981,57,57,523/2,523/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,691,0.0,3,False
982,57,57,523/2,523/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,691,0.0,4,False
983,57,57,523/2,523/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,74,D5,5,684,0.0,3,False
984,57,57,1047/4,1047/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,685,0.0,2,False
985,57,57,262,262,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,1,43,G2,2,692,0.0,7,False
986,57,57,262,262,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,0,48,C3,3,692,0.0,3,False
987,57,57,525/2,525/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,693,0.0,3,False
988,57,57,525/2,525/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,693,0.0,4,False
989,57,57,525/2,525/2,0.5,5/8,5/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,686,0.0,2,False
990,57,57,263,263,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,0,48,C3,3,694,0.0,3,False
991,57,57,263,263,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,1,55,G3,3,694,0.0,4,False
992,57,57,263,263,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,0,72,C5,5,687,0.0,2,False
993,58,58,264,264,0.5,0,0,4/4,2,1,1/8,1/8,1,,0,48,C3,3,703,0.0,3,False
994,58,58,264,264,0.5,0,0,4/4,2,1,1/8,1/8,1,,1,55,G3,3,703,0.0,4,False
995,58,58,264,264,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,695,0.0,2,False
996,58,58,529/2,529/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,704,0.0,2,False
997,58,58,529/2,529/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,696,0.0,3,False
998,58,58,265,265,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,705,0.0,3,False
999,58,58,265,265,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,697,0.0,2,False
1000,58,58,531/2,531/2,0.25,3/8,3/8,4/4,2,1,1/16,1/16,1,,2,50,D3,3,706,0.0,3,False
1001,58,58,531/2,531/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,74,D5,5,698,0.0,3,False
1002,58,58,1063/4,1063/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,0,48,C3,3,707,0.0,3,False
1003,58,58,1063/4,1063/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,699,0.0,2,False
1004,58,58,533/2,533/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,4,40,E2,2,708,0.0,8,False
1005,58,58,533/2,533/2,0.5,5/8,5/8,4/4,1,1,1/8,1/8,1,,4,64,E4,4,700,0.0,1,False
1006,58,58,267,267,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,709,0.0,0,False
1007,58,58,267,267,0.5,3/4,3/4,4/4,1,1,1/8,1/8,1,,-1,65,F4,4,701,0.0,0,False
1008,58,58,535/2,535/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,6,42,F#2,2,710,0.0,3,False
1009,58,58,535/2,535/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,6,66,F#4,4,702,0.0,0,False
1010,59,59,268,268,1.0,0,0,4/4,2,1,1/4,1/4,1,,1,43,G2,2,719,0.0,7,False
1011,59,59,268,268,1.0,0,0,4/4,1,1,1/4,1/4,1,,1,67,G4,4,711,0.0,3,False
1012,59,59,269,269,0.25,1/4,1/4,4/4,2,1,1/16,1/16,1,,1,43,G2,2,720,0.0,7,False
1013,59,59,269,269,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,712,0.0,3,False
1014,59,59,269,269,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,1,79,G5,5,712,0.0,8,False
1015,59,59,1077/4,1077/4,0.5,5/16,5/16,4/4,2,1,1/8,1/8,1,,1,43,G2,2,721,0.0,7,False
1016,59,59,1077/4,1077/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,713,0.0,3,False
1017,59,59,1077/4,1077/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,1,79,G5,5,713,0.0,8,False
1018,59,59,1079/4,1079/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,1,43,G2,2,722,0.0,7,False
1019,59,59,1079/4,1079/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,714,0.0,3,False
1020,59,59,1079/4,1079/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,79,G5,5,714,0.0,8,False
1021,59,59,541/2,541/2,0.5,5/8,5/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,715,0.0,2,False
1022,59,59,271,271,0.5,3/4,3/4,4/4,1,1,1/8,1/8,1,,0,60,C4,4,716,0.0,0,False
1023,59,59,543/2,543/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,717,0.0,2,False
1024,59,59,1087/4,1087/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,9,63,D#4,4,718,0.0,1,False
1025,60,60,272,272,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,732,0.0,3,False
1026,60,60,272,272,0.25,0,0,4/4,1,1,1/16,1/16,1,,4,64,E4,4,723,0.0,1,False
1027,60,60,1089/4,1089/4,0.25,1/16,1/16,4/4,1,1,1/16,1/16,1,,9,63,D#4,4,724,0.0,1,False
1028,60,60,545/2,545/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,4,64,E4,4,725,0.0,1,False
1029,60,60,1091/4,1091/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,0,48,C3,3,733,0.0,3,False
1030,60,60,1091/4,1091/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,726,0.0,3,False
1031,60,60,1093/4,1093/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,727,0.0,3,False
1032,60,60,547/2,547/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,734,0.0,3,False
1033,60,60,547/2,547/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,728,0.0,3,False
1034,60,60,274,274,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,0,60,C4,4,729,0.0,0,False
1035,60,60,549/2,549/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,4,40,E2,2,735,0.0,8,False
1036,60,60,549/2,549/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,735,0.0,3,False
1037,60,60,275,275,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,4,40,E2,2,736,0.0,8,False
1038,60,60,275,275,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,0,48,C3,3,736,0.0,3,False
1039,60,60,551/2,551/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,1,55,G3,3,730,0.0,4,False
1040,60,60,1103/4,1103/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,8,56,G#3,3,731,0.0,8,False
1041,61,61,276,276,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,3,45,A2,2,746,0.0,2,False
1042,61,61,276,276,0.25,0,0,4/4,1,1,1/16,1/16,1,,3,57,A3,3,737,0.0,7,False
1043,61,61,1105/4,1105/4,0.25,1/16,1/16,4/4,1,1,1/16,1/16,1,,8,56,G#3,3,738,0.0,8,False
1044,61,61,553/2,553/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,3,57,A3,3,739,0.0,7,False
1045,61,61,1107/4,1107/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,45,A2,2,747,0.0,2,False
1046,61,61,1107/4,1107/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,740,0.0,0,False
1047,61,61,1109/4,1109/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,741,0.0,2,False
1048,61,61,555/2,555/2,1.0,3/8,3/8,4/4,2,1,1/4,1/4,1,,3,45,A2,2,748,0.0,2,False
1049,61,61,555/2,555/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,0,60,C4,4,742,0.0,0,False
1050,61,61,278,278,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,3,57,A3,3,743,0.0,7,False
1051,61,61,557/2,557/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,0,36,C2,2,749,0.0,4,False
1052,61,61,557/2,557/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,749,0.0,2,False
1053,61,61,279,279,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,0,36,C2,2,750,0.0,4,False
1054,61,61,279,279,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,3,45,A2,2,750,0.0,2,False
1055,61,61,559/2,559/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,3,57,A3,3,744,0.0,7,False
1056,61,61,1119/4,1119/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,8,56,G#3,3,745,0.0,8,False
1057,62,62,280,280,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,1,43,G2,2,763,0.0,7,False
1058,62,62,280,280,0.25,0,0,4/4,1,1,1/16,1/16,1,,1,55,G3,3,751,0.0,4,False
1059,62,62,1121/4,1121/4,0.25,1/16,1/16,4/4,1,1,1/16,1/16,1,,6,54,F#3,3,752,0.0,7,False
1060,62,62,561/2,561/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,1,55,G3,3,753,0.0,4,False
1061,62,62,1123/4,1123/4,0.75,3/16,3/16,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,764,0.0,4,False
1062,62,62,1123/4,1123/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,754,0.0,3,False
1063,62,62,563/2,563/2,0.75,3/8,3/8,4/4,2,1,3/16,1/8,3/2,,1,43,G2,2,765,0.0,7,False
1064,62,62,563/2,563/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,1,55,G3,3,755,0.0,4,False
1065,62,62,1127/4,1127/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,6,54,F#3,3,756,0.0,7,False
1066,62,62,282,282,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,,1,55,G3,3,757,0.0,4,False
1067,62,62,1129/4,1129/4,0.75,9/16,9/16,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,766,0.0,4,False
1068,62,62,1129/4,1129/4,0.75,9/16,9/16,4/4,1,1,3/16,1/8,3/2,,1,67,G4,4,758,0.0,3,False
1069,62,62,283,283,0.75,3/4,3/4,4/4,2,1,3/16,1/8,3/2,,1,43,G2,2,767,0.0,7,False
1070,62,62,283,283,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,55,G3,3,759,0.0,4,False
1071,62,62,1133/4,1133/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,6,54,F#3,3,760,0.0,7,False
1072,62,62,567/2,567/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,1,55,G3,3,761,0.0,4,False
1073,62,62,1135/4,1135/4,0.25,15/16,15/16,4/4,2,1,1/16,1/16,1,,1,55,G3,3,768,0.0,4,False
1074,62,62,1135/4,1135/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,762,0.0,3,False
1075,63,63,569/2,569/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,775,0.0,4,False
1076,63,63,569/2,569/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,769,0.0,3,False
1077,63,63,285,285,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,1,55,G3,3,776,0.0,4,False
1078,63,63,285,285,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,770,0.0,3,False
1079,63,63,1141/4,1141/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,771,0.0,3,False
1080,63,63,571/2,571/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,777,0.0,7,False
1081,63,63,1143/4,1143/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,772,0.0,2,False
1082,63,63,286,286,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,2,50,D3,3,778,0.0,3,False
1083,63,63,573/2,573/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,4,40,E2,2,779,0.0,8,False
1084,63,63,287,287,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,1,43,G2,2,780,0.0,7,False
1085,63,63,575/2,575/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,781,0.0,3,False
1086,63,63,575/2,575/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,773,0.0,2,False
1087,63,63,1151/4,1151/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,9,63,D#4,4,774,0.0,1,False
1088,64,64,288,288,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,4,52,E3,3,790,0.0,8,False
1089,64,64,288,288,0.25,0,0,4/4,1,1,1/16,1/16,1,,4,64,E4,4,782,0.0,1,False
1090,64,64,1153/4,1153/4,0.25,1/16,1/16,4/4,1,1,1/16,1/16,1,,9,63,D#4,4,783,0.0,1,False
1091,64,64,577/2,577/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,4,64,E4,4,784,0.0,1,False
1092,64,64,1155/4,1155/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,791,0.0,8,False
1093,64,64,1155/4,1155/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,785,0.0,3,False
1094,64,64,1157/4,1157/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,786,0.0,3,False
1095,64,64,579/2,579/2,1.0,3/8,3/8,4/4,2,1,1/4,1/4,1,,4,52,E3,3,792,0.0,8,False
1096,64,64,579/2,579/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,787,0.0,3,False
1097,64,64,290,290,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,10,70,A#4,4,788,0.0,5,False
1098,64,64,581/2,581/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,4,52,E3,3,793,0.0,8,False
1099,64,64,581/2,581/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,10,58,A#3,3,793,0.0,2,False
1100,64,64,291,291,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,4,52,E3,3,794,0.0,8,False
1101,64,64,291,291,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,10,58,A#3,3,794,0.0,2,False
1102,64,64,583/2,583/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,8,68,G#4,4,789,0.0,1,False
1103,65,65,292,292,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,3,57,A3,3,803,0.0,7,False
1104,65,65,292,292,0.25,0,0,4/4,1,1,1/16,1/16,1,,3,69,A4,4,795,0.0,3,False
1105,65,65,1169/4,1169/4,0.25,1/16,1/16,4/4,1,1,1/16,1/16,1,,8,68,G#4,4,796,0.0,1,False
