,mc,mn,quarterbeats,quarterbeats_all_endings,duration_qb,mc_onset,mn_onset,timesig,staff,voice,duration,nominal_duration,scalar,tied,tpc,midi,name,octave,chord_id,time,player,capped,conflicting
1597,96,96,418,418,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,-1,65,F4,4,1114,190.69736842105257,2,False,False
1598,96,96,837/2,837/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1120,190.8947368421052,-1,False,True
1599,96,96,837/2,837/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,9,51,D#3,3,1120,190.8947368421052,7,True,False
1600,96,96,419,419,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1121,191.09210526315783,-1,False,True
1601,96,96,419,419,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,9,51,D#3,3,1121,191.09210526315783,7,True,False
1602,96,96,839/2,839/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1122,191.28947368421046,-1,False,True
1603,96,96,839/2,839/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,9,51,D#3,3,1122,191.28947368421046,7,True,False
1604,97,97,420,420,0.5,0,0,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1128,191.4868421052631,1,True,False
1605,97,97,420,420,0.5,0,0,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1128,191.4868421052631,0,False,False
1606,97,97,841/2,841/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1129,191.68421052631572,1,True,False
1607,97,97,841/2,841/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1129,191.68421052631572,0,False,False
1608,97,97,1262/3,1262/3,0.6666666666666666,1/6,1/6,4/4,1,1,1/6,1/4,2/3,,-1,53,F3,3,1123,191.74999999999994,7,False,False
1609,97,97,1262/3,1262/3,0.6666666666666666,1/6,1/6,4/4,1,1,1/6,1/4,2/3,,10,58,A#3,3,1123,191.74999999999994,8,False,False
1610,97,97,421,421,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1130,191.88157894736835,1,True,False
1611,97,97,421,421,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1130,191.88157894736835,0,False,False
1612,97,97,1264/3,1264/3,0.6666666666666666,1/3,1/3,4/4,1,1,1/6,1/4,2/3,,10,58,A#3,3,1124,192.01315789473676,8,False,False
1613,97,97,1264/3,1264/3,0.6666666666666666,1/3,1/3,4/4,1,1,1/6,1/4,2/3,,2,62,D4,4,1124,192.01315789473676,8,False,False
1614,97,97,843/2,843/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1131,192.07894736842098,1,True,False
1615,97,97,843/2,843/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1131,192.07894736842098,0,False,False
1616,97,97,422,422,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1132,192.2763157894736,1,True,False
1617,97,97,422,422,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1132,192.2763157894736,0,False,False
1618,97,97,422,422,0.6666666666666666,1/2,1/2,4/4,1,1,1/6,1/4,2/3,,2,62,D4,4,1125,192.2763157894736,8,False,False
1619,97,97,422,422,0.6666666666666666,1/2,1/2,4/4,1,1,1/6,1/4,2/3,,-1,65,F4,4,1125,192.2763157894736,2,False,False
1620,97,97,845/2,845/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1133,192.47368421052624,1,True,False
1621,97,97,845/2,845/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1133,192.47368421052624,0,False,False
1622,97,97,1268/3,1268/3,0.6666666666666666,2/3,2/3,4/4,1,1,1/6,1/4,2/3,,10,58,A#3,3,1126,192.53947368421046,8,False,False
1623,97,97,1268/3,1268/3,0.6666666666666666,2/3,2/3,4/4,1,1,1/6,1/4,2/3,,2,62,D4,4,1126,192.53947368421046,8,False,False
1624,97,97,423,423,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1134,192.67105263157887,1,True,False
1625,97,97,423,423,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1134,192.67105263157887,0,False,False
1626,97,97,1270/3,1270/3,0.6666666666666666,5/6,5/6,4/4,1,1,1/6,1/4,2/3,,2,62,D4,4,1127,192.8026315789473,8,False,False
1627,97,97,1270/3,1270/3,0.6666666666666666,5/6,5/6,4/4,1,1,1/6,1/4,2/3,,-1,65,F4,4,1127,192.8026315789473,2,False,False
1628,97,97,847/2,847/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1135,192.8684210526315,1,True,False
1629,97,97,847/2,847/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1135,192.8684210526315,0,False,False
1630,98,98,424,424,0.5,0,0,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1139,193.06578947368413,3,True,False
1631,98,98,424,424,0.5,0,0,4/4,2,1,1/8,1/8,1,,7,49,C#3,3,1139,193.06578947368413,5,False,False
1632,98,98,424,424,2.0,0,0,4/4,1,1,1/2,1/2,1,1,-1,65,F4,4,1136,193.06578947368413,2,False,False
1633,98,98,424,424,2.0,0,0,4/4,1,1,1/2,1/2,1,1,8,68,G#4,4,1136,193.06578947368413,6,False,False
1634,98,98,849/2,849/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1140,193.26315789473676,3,True,False
1635,98,98,849/2,849/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,7,49,C#3,3,1140,193.26315789473676,5,False,False
1636,98,98,425,425,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1141,193.4605263157894,3,True,False
1637,98,98,425,425,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,7,49,C#3,3,1141,193.4605263157894,5,False,False
1638,98,98,851/2,851/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1142,193.65789473684202,3,True,False
1639,98,98,851/2,851/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,7,49,C#3,3,1142,193.65789473684202,5,False,False
1640,98,98,426,426,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1143,193.85526315789465,3,True,False
1641,98,98,426,426,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,7,49,C#3,3,1143,193.85526315789465,5,False,False
1642,98,98,426,426,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,-1,-1,65,F4,4,1137,193.85526315789465,2,False,False
1643,98,98,426,426,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,-1,8,68,G#4,4,1137,193.85526315789465,6,False,False
1644,98,98,853/2,853/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1144,194.05263157894728,3,True,False
1645,98,98,853/2,853/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,7,49,C#3,3,1144,194.05263157894728,5,False,False
1646,98,98,427,427,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1145,194.24999999999991,3,True,False
1647,98,98,427,427,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,7,49,C#3,3,1145,194.24999999999991,5,False,False
1648,98,98,427,427,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,7,61,C#4,4,1138,194.24999999999991,5,False,False
1649,98,98,427,427,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,-1,65,F4,4,1138,194.24999999999991,2,False,False
1650,98,98,855/2,855/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1146,194.44736842105254,3,True,False
1651,98,98,855/2,855/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,7,49,C#3,3,1146,194.44736842105254,5,False,False
1652,99,99,428,428,0.5,0,0,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1153,194.64473684210517,-1,False,True
1653,99,99,428,428,0.5,0,0,4/4,2,1,1/8,1/8,1,,9,51,D#3,3,1153,194.64473684210517,7,True,False
1654,99,99,428,428,0.75,0,0,4/4,1,1,3/16,1/8,3/2,,10,58,A#3,3,1147,194.64473684210517,8,False,False
1655,99,99,428,428,0.75,0,0,4/4,1,1,3/16,1/8,3/2,,10,70,A#4,4,1147,194.64473684210517,2,False,False
1656,99,99,857/2,857/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1154,194.8421052631578,-1,False,True
1657,99,99,857/2,857/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,9,51,D#3,3,1154,194.8421052631578,7,True,False
1658,99,99,1715/4,1715/4,0.75,3/16,3/16,4/4,1,1,3/16,1/8,3/2,,1,55,G3,3,1148,194.94078947368413,-1,False,True
1659,99,99,1715/4,1715/4,0.75,3/16,3/16,4/4,1,1,3/16,1/8,3/2,,1,67,G4,4,1148,194.94078947368413,8,True,False
1660,99,99,429,429,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1155,195.03947368421044,-1,False,True
1661,99,99,429,429,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,9,51,D#3,3,1155,195.03947368421044,7,True,False
1662,99,99,859/2,859/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1156,195.23684210526307,-1,False,True
1663,99,99,859/2,859/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,9,51,D#3,3,1156,195.23684210526307,7,True,False
1664,99,99,859/2,859/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,1,10,58,A#3,3,1149,195.23684210526307,8,False,False
1665,99,99,859/2,859/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,1,10,70,A#4,4,1149,195.23684210526307,2,False,False
1666,99,99,430,430,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1157,195.4342105263157,-1,False,True
1667,99,99,430,430,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,9,51,D#3,3,1157,195.4342105263157,7,True,False
1668,99,99,430,430,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,-1,10,58,A#3,3,1150,195.4342105263157,8,False,False
1669,99,99,430,430,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,-1,10,70,A#4,4,1150,195.4342105263157,2,False,False
1670,99,99,1721/4,1721/4,0.75,9/16,9/16,4/4,1,1,3/16,1/8,3/2,,0,60,C4,4,1151,195.53289473684202,7,False,False
1671,99,99,1721/4,1721/4,0.75,9/16,9/16,4/4,1,1,3/16,1/8,3/2,,0,72,C5,5,1151,195.53289473684202,1,False,False
1672,99,99,861/2,861/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1158,195.63157894736833,-1,False,True
1673,99,99,861/2,861/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,9,51,D#3,3,1158,195.63157894736833,7,True,False
1674,99,99,431,431,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,10,46,A#2,2,1159,195.82894736842096,-1,False,True
1675,99,99,431,431,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,9,51,D#3,3,1159,195.82894736842096,7,True,False
1676,99,99,431,431,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,1,67,G4,4,1152,195.82894736842096,8,True,False
1677,99,99,431,431,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,1,79,G5,5,1152,195.82894736842096,3,False,False
1678,100,100,432,432,0.5,0,0,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1168,196.22368421052622,1,True,False
1679,100,100,432,432,0.5,0,0,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1168,196.22368421052622,6,True,False
1680,100,100,432,432,1.0,0,0,4/4,1,2,1/4,1/4,1,,0,60,C4,4,1164,196.22368421052622,7,False,False
1681,100,100,432,432,1.5,0,0,4/4,1,1,3/8,1/4,3/2,,1,67,G4,4,1160,196.22368421052622,8,True,False
1682,100,100,865/2,865/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1169,196.42105263157885,1,True,False
1683,100,100,865/2,865/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1169,196.42105263157885,6,True,False
1684,100,100,433,433,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1170,196.61842105263148,1,True,False
1685,100,100,433,433,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1170,196.61842105263148,6,True,False
1686,100,100,867/2,867/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1171,196.8157894736841,1,True,False
1687,100,100,867/2,867/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1171,196.8157894736841,6,True,False
1688,100,100,867/2,867/2,0.5,3/8,3/8,4/4,1,2,1/8,1/8,1,,3,57,A3,3,1165,196.8157894736841,-1,False,True
1689,100,100,867/2,867/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,1,-1,65,F4,4,1161,196.8157894736841,2,False,False
1690,100,100,434,434,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1172,197.01315789473674,1,True,False
1691,100,100,434,434,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1172,197.01315789473674,6,True,False
1692,100,100,434,434,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,-1,-1,65,F4,4,1162,197.01315789473674,2,False,False
1693,100,100,869/2,869/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1173,197.21052631578937,1,True,False
1694,100,100,869/2,869/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1173,197.21052631578937,6,True,False
1695,100,100,869/2,869/2,0.5,5/8,5/8,4/4,1,2,1/8,1/8,1,,0,60,C4,4,1166,197.21052631578937,7,False,False
1696,100,100,435,435,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1174,197.407894736842,1,True,False
1697,100,100,435,435,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1174,197.407894736842,6,True,False
1698,100,100,435,435,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,0,60,C4,4,1163,197.407894736842,7,False,False
1699,100,100,871/2,871/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1175,197.60526315789463,1,True,False
1700,100,100,871/2,871/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1175,197.60526315789463,6,True,False
1701,100,100,871/2,871/2,0.5,7/8,7/8,4/4,1,2,1/8,1/8,1,,3,57,A3,3,1167,197.60526315789463,-1,False,True
1702,101,101,436,436,0.5,0,0,4/4,2,1,1/8,1/8,1,,2,38,D2,2,1184,197.80263157894726,-1,False,True
1703,101,101,436,436,0.5,0,0,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1184,197.80263157894726,1,True,False
1704,101,101,436,436,1.5,0,0,4/4,1,1,3/8,1/4,3/2,,1,67,G4,4,1176,197.80263157894726,8,True,False
1705,101,101,873/2,873/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,2,38,D2,2,1185,197.9999999999999,-1,False,True
1706,101,101,873/2,873/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1185,197.9999999999999,1,True,False
1707,101,101,873/2,873/2,0.5,1/8,1/8,4/4,1,2,1/8,1/8,1,,3,57,A3,3,1180,197.9999999999999,7,False,False
1708,101,101,437,437,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,2,38,D2,2,1186,198.19736842105252,-1,False,True
1709,101,101,437,437,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1186,198.19736842105252,1,True,False
1710,101,101,437,437,0.5,1/4,1/4,4/4,1,2,1/8,1/8,1,,0,60,C4,4,1181,198.19736842105252,7,False,False
1711,101,101,875/2,875/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,38,D2,2,1187,198.39473684210515,-1,False,True
1712,101,101,875/2,875/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1187,198.39473684210515,1,True,False
1713,101,101,875/2,875/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,1,-1,65,F4,4,1177,198.39473684210515,2,False,False
1714,101,101,438,438,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,2,38,D2,2,1188,198.59210526315778,-1,False,True
1715,101,101,438,438,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1188,198.59210526315778,1,True,False
1716,101,101,438,438,0.75,1/2,1/2,4/4,1,2,3/16,1/8,3/2,,3,57,A3,3,1182,198.59210526315778,7,False,False
1717,101,101,438,438,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,-1,-1,65,F4,4,1178,198.59210526315778,2,False,False
1718,101,101,877/2,877/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,2,38,D2,2,1189,198.7894736842104,-1,False,True
1719,101,101,877/2,877/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1189,198.7894736842104,1,True,False
1720,101,101,1755/4,1755/4,0.25,11/16,11/16,4/4,1,2,1/16,1/16,1,,0,60,C4,4,1183,198.88815789473674,7,False,False
1721,101,101,439,439,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,2,38,D2,2,1190,198.98684210526304,-1,False,True
1722,101,101,439,439,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1190,198.98684210526304,1,True,False
1723,101,101,439,439,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,0,60,C4,4,1179,198.98684210526304,7,False,False
1724,101,101,879/2,879/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,2,38,D2,2,1191,199.18421052631567,-1,False,True
1725,101,101,879/2,879/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1191,199.18421052631567,1,True,False
1726,102,102,440,440,0.5,0,0,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1199,199.3815789473683,1,True,False
1727,102,102,440,440,0.5,0,0,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1199,199.3815789473683,-1,False,True
1728,102,102,440,440,1.5,0,0,4/4,1,1,3/8,1/4,3/2,,3,69,A4,4,1192,199.3815789473683,6,False,False
1729,102,102,881/2,881/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1200,199.57894736842093,1,True,False
1730,102,102,881/2,881/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1200,199.57894736842093,-1,False,True
1731,102,102,881/2,881/2,0.5,1/8,1/8,4/4,1,2,1/8,1/8,1,,2,62,D4,4,1195,199.57894736842093,8,False,False
1732,102,102,441,441,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1201,199.77631578947356,1,True,False
1733,102,102,441,441,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1201,199.77631578947356,-1,False,True
1734,102,102,883/2,883/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1202,199.9736842105262,1,True,False
1735,102,102,883/2,883/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1202,199.9736842105262,-1,False,True
1736,102,102,883/2,883/2,0.5,3/8,3/8,4/4,1,2,1/8,1/8,1,,3,57,A3,3,1196,199.9736842105262,7,False,False
1737,102,102,883/2,883/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,1,1,67,G4,4,1193,199.9736842105262,8,True,False
1738,102,102,442,442,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1203,200.17105263157882,1,True,False
1739,102,102,442,442,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1203,200.17105263157882,-1,False,True
1740,102,102,442,442,2.0,1/2,1/2,4/4,1,1,1/2,1/2,1,-1,1,67,G4,4,1194,200.17105263157882,8,True,False
1741,102,102,885/2,885/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1204,200.36842105263145,1,True,False
1742,102,102,885/2,885/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1204,200.36842105263145,-1,False,True
1743,102,102,885/2,885/2,0.5,5/8,5/8,4/4,1,2,1/8,1/8,1,,2,62,D4,4,1197,200.36842105263145,8,False,False
1744,102,102,443,443,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1205,200.56578947368408,1,True,False
1745,102,102,443,443,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1205,200.56578947368408,-1,False,True
1746,102,102,887/2,887/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1206,200.7631578947367,1,True,False
1747,102,102,887/2,887/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,1206,200.7631578947367,-1,False,True
1748,102,102,887/2,887/2,0.5,7/8,7/8,4/4,1,2,1/8,1/8,1,,3,57,A3,3,1198,200.7631578947367,7,False,False
1749,103,103,444,444,0.5,0,0,4/4,2,1,1/8,1/8,1,,4,40,E2,2,1215,200.96052631578934,3,True,False
1750,103,103,444,444,0.5,0,0,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1215,200.96052631578934,4,True,False
1751,103,103,444,444,0.75,0,0,4/4,1,2,3/16,1/8,3/2,,0,60,C4,4,1210,200.96052631578934,7,False,False
1752,103,103,889/2,889/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,4,40,E2,2,1216,201.15789473684197,3,True,False
1753,103,103,889/2,889/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1216,201.15789473684197,4,True,False
1754,103,103,1779/4,1779/4,0.75,3/16,3/16,4/4,1,2,3/16,1/8,3/2,,0,60,C4,4,1211,201.2565789473683,7,False,False
1755,103,103,445,445,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,4,40,E2,2,1217,201.3552631578946,3,True,False
1756,103,103,445,445,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1217,201.3552631578946,4,True,False
1757,103,103,445,445,1.0,1/4,1/4,4/4,1,1,1/4,1/4,1,,1,67,G4,4,1207,201.3552631578946,8,True,False
1758,103,103,891/2,891/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,4,40,E2,2,1218,201.55263157894723,3,True,False
1759,103,103,891/2,891/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1218,201.55263157894723,4,True,False
1760,103,103,891/2,891/2,0.5,3/8,3/8,4/4,1,2,1/8,1/8,1,,0,60,C4,4,1212,201.55263157894723,7,False,False
1761,103,103,446,446,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,4,40,E2,2,1219,201.74999999999986,3,True,False
1762,103,103,446,446,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1219,201.74999999999986,4,True,False
1763,103,103,446,446,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,3,69,A4,4,1208,201.74999999999986,6,False,False
1764,103,103,893/2,893/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,4,40,E2,2,1220,201.9473684210525,3,True,False
1765,103,103,893/2,893/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1220,201.9473684210525,4,True,False
1766,103,103,893/2,893/2,0.5,5/8,5/8,4/4,1,2,1/8,1/8,1,,0,60,C4,4,1213,201.9473684210525,7,False,False
1767,103,103,447,447,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,4,40,E2,2,1221,202.14473684210512,3,True,False
1768,103,103,447,447,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1221,202.14473684210512,4,True,False
1769,103,103,447,447,1.0,3/4,3/4,4/4,1,2,1/4,1/4,1,,0,60,C4,4,1214,202.14473684210512,7,False,False
1770,103,103,447,447,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,10,70,A#4,4,1209,202.14473684210512,2,False,False
1771,103,103,895/2,895/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,4,40,E2,2,1222,202.34210526315775,3,True,False
1772,103,103,895/2,895/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1222,202.34210526315775,4,True,False
1773,104,104,448,448,0.5,0,0,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1230,202.53947368421038,1,True,False
1774,104,104,448,448,0.5,0,0,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1230,202.53947368421038,6,True,False
1775,104,104,448,448,1.0,0,0,4/4,1,2,1/4,1/4,1,,0,60,C4,4,1227,202.53947368421038,7,False,False
1776,104,104,448,448,2.0,0,0,4/4,1,1,1/2,1/2,1,,0,72,C5,5,1223,202.53947368421038,1,False,False
1777,104,104,897/2,897/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1231,202.736842105263,1,True,False
1778,104,104,897/2,897/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1231,202.736842105263,6,True,False
1779,104,104,449,449,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1232,202.93421052631564,1,True,False
1780,104,104,449,449,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1232,202.93421052631564,6,True,False
1781,104,104,899/2,899/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1233,203.13157894736827,1,True,False
1782,104,104,899/2,899/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1233,203.13157894736827,6,True,False
1783,104,104,450,450,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1234,203.3289473684209,1,True,False
1784,104,104,450,450,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1234,203.3289473684209,6,True,False
1785,104,104,901/2,901/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1235,203.52631578947353,1,True,False
1786,104,104,901/2,901/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1235,203.52631578947353,6,True,False
1787,104,104,901/2,901/2,0.5,5/8,5/8,4/4,1,2,1/8,1/8,1,,2,62,D4,4,1228,203.52631578947353,8,False,False
1788,104,104,901/2,901/2,0.5,5/8,5/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1224,203.52631578947353,1,False,False
1789,104,104,451,451,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1236,203.72368421052616,1,True,False
1790,104,104,451,451,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1236,203.72368421052616,6,True,False
1791,104,104,451,451,0.5,3/4,3/4,4/4,1,1,1/8,1/8,1,,2,74,D5,5,1225,203.72368421052616,2,False,False
1792,104,104,903/2,903/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1237,203.9210526315788,1,True,False
