mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
86	86	375	375	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1051
86	86	751/2	751/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1052
86	86	376	376	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1053
86	86	753/2	753/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1054
86	86	377	377	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1055
86	86	377	377	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		3	57	A3	3	1047
86	86	755/2	755/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1056
86	86	1511/4	1511/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		3	57	A3	3	1048
87	87	378	378	0.5	0	0	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1061
87	87	378	378	0.5	0	0	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1061
87	87	378	378	1.0	0	0	4/4	1	1	1/4		1/4	1		-2	58	Bb3	3	1057
87	87	757/2	757/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1062
87	87	757/2	757/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1062
87	87	379	379	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1063
87	87	379	379	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1063
87	87	379	379	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		-2	58	Bb3	3	1058
87	87	759/2	759/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1064
87	87	759/2	759/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1064
87	87	1519/4	1519/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		-2	58	Bb3	3	1059
87	87	380	380	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1065
87	87	380	380	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1065
87	87	380	380	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		-1	65	F4	4	1060
87	87	761/2	761/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1066
87	87	761/2	761/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1066
87	87	381	381	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1067
87	87	381	381	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1067
87	87	763/2	763/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1068
87	87	763/2	763/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1068
88	88	382	382	0.5	0	0	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1074
88	88	382	382	0.5	0	0	4/4	2	1	1/8		1/8	1		2	50	D3	3	1074
88	88	765/2	765/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1075
88	88	765/2	765/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	1075
88	88	1148/3	1148/3	0.6666666666666666	1/6	1/6	4/4	1	1	1/6		1/4	2/3		-1	53	F3	3	1069
88	88	1148/3	1148/3	0.6666666666666666	1/6	1/6	4/4	1	1	1/6		1/4	2/3		-2	58	Bb3	3	1069
88	88	383	383	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1076
88	88	383	383	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		2	50	D3	3	1076
88	88	1150/3	1150/3	0.6666666666666666	1/3	1/3	4/4	1	1	1/6		1/4	2/3		-2	58	Bb3	3	1070
88	88	1150/3	1150/3	0.6666666666666666	1/3	1/3	4/4	1	1	1/6		1/4	2/3		2	62	D4	4	1070
88	88	767/2	767/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1077
88	88	767/2	767/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	1077
88	88	384	384	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1078
88	88	384	384	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		2	50	D3	3	1078
88	88	384	384	0.6666666666666666	1/2	1/2	4/4	1	1	1/6		1/4	2/3		2	62	D4	4	1071
88	88	384	384	0.6666666666666666	1/2	1/2	4/4	1	1	1/6		1/4	2/3		-1	65	F4	4	1071
88	88	769/2	769/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1079
88	88	769/2	769/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	1079
88	88	1154/3	1154/3	0.6666666666666666	2/3	2/3	4/4	1	1	1/6		1/4	2/3		-2	58	Bb3	3	1072
88	88	1154/3	1154/3	0.6666666666666666	2/3	2/3	4/4	1	1	1/6		1/4	2/3		2	62	D4	4	1072
88	88	385	385	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1080
88	88	385	385	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50	D3	3	1080
88	88	1156/3	1156/3	0.6666666666666666	5/6	5/6	4/4	1	1	1/6		1/4	2/3		2	62	D4	4	1073
88	88	1156/3	1156/3	0.6666666666666666	5/6	5/6	4/4	1	1	1/6		1/4	2/3		-1	65	F4	4	1073
88	88	771/2	771/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1081
88	88	771/2	771/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	1081
89	89	386	386	0.5	0	0	4/4	2	1	1/8		1/8	1		-4	44	Ab2	2	1085
89	89	386	386	0.5	0	0	4/4	2	1	1/8		1/8	1		-5	49	Db3	3	1085
89	89	386	386	2.0	0	0	4/4	1	1	1/2		1/2	1	1	-1	65	F4	4	1082
89	89	386	386	2.0	0	0	4/4	1	1	1/2		1/2	1	1	-4	68	Ab4	4	1082
89	89	773/2	773/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-4	44	Ab2	2	1086
89	89	773/2	773/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-5	49	Db3	3	1086
89	89	387	387	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-4	44	Ab2	2	1087
89	89	387	387	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-5	49	Db3	3	1087
89	89	775/2	775/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-4	44	Ab2	2	1088
89	89	775/2	775/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-5	49	Db3	3	1088
89	89	388	388	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-4	44	Ab2	2	1089
89	89	388	388	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-5	49	Db3	3	1089
89	89	388	388	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1	-1	-1	65	F4	4	1083
89	89	388	388	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1	-1	-4	68	Ab4	4	1083
89	89	777/2	777/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-4	44	Ab2	2	1090
89	89	777/2	777/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-5	49	Db3	3	1090
89	89	389	389	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-4	44	Ab2	2	1091
89	89	389	389	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-5	49	Db3	3	1091
89	89	389	389	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		-5	61	Db4	4	1084
89	89	389	389	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		-1	65	F4	4	1084
89	89	779/2	779/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-4	44	Ab2	2	1092
89	89	779/2	779/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-5	49	Db3	3	1092
90	90	390	390	0.5	0	0	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1099
90	90	390	390	0.5	0	0	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1099
90	90	390	390	0.75	0	0	4/4	1	1	3/16		1/8	3/2		-2	58	Bb3	3	1093
90	90	390	390	0.75	0	0	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	1093
90	90	390	390	0.75	0	0	4/4	1	1	3/16		1/8	3/2		-2	70	Bb4	4	1093
90	90	781/2	781/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1100
90	90	781/2	781/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1100
90	90	1563/4	1563/4	0.75	3/16	3/16	4/4	1	1	3/16		1/8	3/2		1	55	G3	3	1094
90	90	1563/4	1563/4	0.75	3/16	3/16	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	1094
90	90	391	391	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1101
90	90	391	391	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1101
90	90	783/2	783/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1102
90	90	783/2	783/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1102
90	90	783/2	783/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1	1	-2	58	Bb3	3	1095
90	90	783/2	783/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1	1	-2	70	Bb4	4	1095
90	90	392	392	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1103
90	90	392	392	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1103
90	90	392	392	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1	-1	-2	58	Bb3	3	1096
90	90	392	392	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1	-1	-2	70	Bb4	4	1096
90	90	1569/4	1569/4	0.75	9/16	9/16	4/4	1	1	3/16		1/8	3/2		0	60	C4	4	1097
90	90	1569/4	1569/4	0.75	9/16	9/16	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	1097
90	90	785/2	785/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1104
90	90	785/2	785/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	1104
90	90	393	393	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	1105
90	90	393	393	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-3	51	Eb3	3	1105
90	90	393	393	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		1	67	G4	4	1098
90	90	393	393	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		1	79	G5	5	1098
91	91	394	394	0.5	0	0	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1114
91	91	394	394	0.5	0	0	4/4	2	1	1/8		1/8	1		3	45	A2	2	1114
91	91	394	394	1.0	0	0	4/4	1	2	1/4		1/4	1		0	60	C4	4	1110
91	91	394	394	1.5	0	0	4/4	1	1	3/8	3/8_r16_0	1/4	3/2		1	67	G4	4	1106
91	91	789/2	789/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1115
91	91	789/2	789/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1115
91	91	395	395	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1116
91	91	395	395	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		3	45	A2	2	1116
91	91	791/2	791/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1117
91	91	791/2	791/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1117
91	91	791/2	791/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1		3	57	A3	3	1111
91	91	791/2	791/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8_r8_0	1/8	1	1	-1	65	F4	4	1107
91	91	396	396	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1118
91	91	396	396	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		3	45	A2	2	1118
91	91	396	396	1.0	1/2	1/2	4/4	1	1	1/4	1/4_r16_0	1/4	1	-1	-1	65	F4	4	1108
91	91	793/2	793/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1119
91	91	793/2	793/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1119
91	91	793/2	793/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		0	60	C4	4	1112
91	91	397	397	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1120
91	91	397	397	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	45	A2	2	1120
91	91	397	397	1.0	3/4	3/4	4/4	1	1	1/4	1/4_r16_0	1/4	1		0	60	C4	4	1109
91	91	795/2	795/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1121
91	91	795/2	795/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1121
91	91	795/2	795/2	0.5	7/8	7/8	4/4	1	2	1/8		1/8	1		3	57	A3	3	1113
92	92	398	398	0.5	0	0	4/4	2	1	1/8		1/8	1		2	38	D2	2	1130
92	92	398	398	0.5	0	0	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1130
92	92	398	398	1.5	0	0	4/4	1	1	3/8	3/8_r16_0	1/4	3/2		1	67	G4	4	1122
92	92	797/2	797/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		2	38	D2	2	1131
92	92	797/2	797/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1131
92	92	797/2	797/2	0.5	1/8	1/8	4/4	1	2	1/8		1/8	1		3	57	A3	3	1126
92	92	399	399	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		2	38	D2	2	1132
92	92	399	399	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1132
92	92	399	399	0.5	1/4	1/4	4/4	1	2	1/8		1/8	1		0	60	C4	4	1127
92	92	799/2	799/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	38	D2	2	1133
92	92	799/2	799/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1133
92	92	799/2	799/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8_r8_0	1/8	1	1	-1	65	F4	4	1123
92	92	400	400	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		2	38	D2	2	1134
92	92	400	400	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1134
92	92	400	400	0.75	1/2	1/2	4/4	1	2	3/16		1/8	3/2		3	57	A3	3	1128
92	92	400	400	1.0	1/2	1/2	4/4	1	1	1/4	1/4_r16_0	1/4	1	-1	-1	65	F4	4	1124
92	92	801/2	801/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		2	38	D2	2	1135
92	92	801/2	801/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1135
92	92	1603/4	1603/4	0.25	11/16	11/16	4/4	1	2	1/16		1/16	1		0	60	C4	4	1129
92	92	401	401	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	38	D2	2	1136
92	92	401	401	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1136
92	92	401	401	1.0	3/4	3/4	4/4	1	1	1/4	1/4_r16_0	1/4	1		0	60	C4	4	1125
92	92	803/2	803/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		2	38	D2	2	1137
92	92	803/2	803/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1137
93	93	402	402	0.5	0	0	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1145
93	93	402	402	0.5	0	0	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1145
93	93	402	402	1.5	0	0	4/4	1	1	3/8	3/8_r16_0	1/4	3/2		3	69	A4	4	1138
93	93	805/2	805/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1146
93	93	805/2	805/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1146
93	93	805/2	805/2	0.5	1/8	1/8	4/4	1	2	1/8		1/8	1		2	62	D4	4	1141
93	93	403	403	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1147
93	93	403	403	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1147
93	93	807/2	807/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1148
93	93	807/2	807/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1148
93	93	807/2	807/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1		3	57	A3	3	1142
93	93	807/2	807/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8_r8_0	1/8	1	1	1	67	G4	4	1139
93	93	404	404	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1149
93	93	404	404	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1149
93	93	404	404	2.0	1/2	1/2	4/4	1	1	1/2	1/2_r16_0	1/2	1	-1	1	67	G4	4	1140
93	93	809/2	809/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1150
93	93	809/2	809/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1150
93	93	809/2	809/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		2	62	D4	4	1143
93	93	405	405	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1151
93	93	405	405	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1151
93	93	811/2	811/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1152
93	93	811/2	811/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	1152
93	93	811/2	811/2	0.5	7/8	7/8	4/4	1	2	1/8		1/8	1		3	57	A3	3	1144
94	94	406	406	0.5	0	0	4/4	2	1	1/8		1/8	1		4	40	E2	2	1161
94	94	406	406	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	1161
94	94	406	406	0.75	0	0	4/4	1	2	3/16		1/8	3/2		0	60	C4	4	1156
94	94	813/2	813/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		4	40	E2	2	1162
94	94	813/2	813/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1162
94	94	1627/4	1627/4	0.75	3/16	3/16	4/4	1	2	3/16		1/8	3/2		0	60	C4	4	1157
94	94	407	407	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		4	40	E2	2	1163
94	94	407	407	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		1	43	G2	2	1163
94	94	407	407	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		1	67	G4	4	1153
94	94	815/2	815/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		4	40	E2	2	1164
94	94	815/2	815/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1164
94	94	815/2	815/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1		0	60	C4	4	1158
94	94	408	408	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		4	40	E2	2	1165
94	94	408	408	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		1	43	G2	2	1165
94	94	408	408	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		3	69	A4	4	1154
94	94	817/2	817/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		4	40	E2	2	1166
94	94	817/2	817/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1166
94	94	817/2	817/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		0	60	C4	4	1159
94	94	409	409	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		4	40	E2	2	1167
94	94	409	409	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		1	43	G2	2	1167
94	94	409	409	1.0	3/4	3/4	4/4	1	2	1/4		1/4	1		0	60	C4	4	1160
94	94	409	409	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		-2	70	Bb4	4	1155
94	94	819/2	819/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		4	40	E2	2	1168
94	94	819/2	819/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1168
95	95	410	410	0.5	0	0	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1176
95	95	410	410	0.5	0	0	4/4	2	1	1/8		1/8	1		3	45	A2	2	1176
95	95	410	410	1.0	0	0	4/4	1	2	1/4		1/4	1		0	60	C4	4	1173
95	95	410	410	2.0	0	0	4/4	1	1	1/2	1/2_r16_0	1/2	1		0	72	C5	5	1169
95	95	821/2	821/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1177
95	95	821/2	821/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1177
95	95	411	411	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1178
95	95	411	411	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		3	45	A2	2	1178
95	95	823/2	823/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1179
95	95	823/2	823/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1179
95	95	412	412	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1180
95	95	412	412	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		3	45	A2	2	1180
95	95	825/2	825/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1181
95	95	825/2	825/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1181
95	95	825/2	825/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		2	62	D4	4	1174
95	95	825/2	825/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1170
95	95	413	413	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1182
95	95	413	413	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	45	A2	2	1182
95	95	413	413	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		2	74	D5	5	1171
95	95	827/2	827/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	41	F2	2	1183
95	95	827/2	827/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1183
95	95	827/2	827/2	0.5	7/8	7/8	4/4	1	2	1/8		1/8	1		3	57	A3	3	1175
95	95	827/2	827/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8_r8_0	1/8	1	1	3	69	A4	4	1172
96	96	414	414	0.5	0	0	4/4	2	1	1/8		1/8	1		2	38	D2	2	1194
96	96	414	414	0.5	0	0	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1194
96	96	414	414	2.0	0	0	4/4	1	1	1/2	1/2_r16_0	1/2	1	0	3	69	A4	4	1184
96	96	829/2	829/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		2	38	D2	2	1195
96	96	829/2	829/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1195
96	96	829/2	829/2	0.5	1/8	1/8	4/4	1	2	1/8		1/8	1		3	57	A3	3	1189
96	96	415	415	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		2	38	D2	2	1196
96	96	415	415	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1196
96	96	415	415	0.5	1/4	1/4	4/4	1	2	1/8		1/8	1		2	62	D4	4	1190
96	96	831/2	831/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	38	D2	2	1197
96	96	831/2	831/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1197
96	96	416	416	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		2	38	D2	2	1198
96	96	416	416	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1198
96	96	416	416	0.75	1/2	1/2	4/4	1	2	3/16		1/8	3/2		3	57	A3	3	1191
96	96	416	416	0.5	1/2	1/2	4/4	1	1	1/8	1/8_r8_0	1/8	1	-1	3	69	A4	4	1185
96	96	833/2	833/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		2	38	D2	2	1199
96	96	833/2	833/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1199
96	96	833/2	833/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	1186
96	96	1667/4	1667/4	0.75	11/16	11/16	4/4	1	2	3/16		1/8	3/2		2	62	D4	4	1192
96	96	417	417	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	38	D2	2	1200
96	96	417	417	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1200
96	96	417	417	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	1187
96	96	835/2	835/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		2	38	D2	2	1201
96	96	835/2	835/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	1201
96	96	835/2	835/2	0.5	7/8	7/8	4/4	1	2	1/8		1/8	1		3	57	A3	3	1193
96	96	835/2	835/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8_r8_0	1/8	1	1	-2	70	Bb4	4	1188
97	97	418	418	0.5	0	0	4/4	2	1	1/8		1/8	1		-3	39	Eb2	2	1210
97	97	418	418	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	1210
97	97	418	418	2.0	0	0	4/4	1	1	1/2	1/2_r16_0	1/2	1	0	-2	70	Bb4	4	1202
97	97	837/2	837/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-3	39	Eb2	2	1211
97	97	837/2	837/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1211
97	97	837/2	837/2	0.5	1/8	1/8	4/4	1	2	1/8		1/8	1		-2	58	Bb3	3	1207
97	97	419	419	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	39	Eb2	2	1212
97	97	419	419	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		1	43	G2	2	1212
97	97	839/2	839/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-3	39	Eb2	2	1213
97	97	839/2	839/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1213
